origin,img_name,mouth,rotation,l_away,eyes_closed,close,hat,dark_glasses,frames_heavy,frame_eyes,flash_lenses,veil,reflection,light,sh_face,sh_head,blurred,ink_mark,skin_tone,washed_out,pixelation,hair_eyes,background,red_eyes
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04201d315.jpg,1.0,0.0,1.0,0.8,1.0,0.99,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04222d385.jpg,1.0,0.0,0.0,0.13,1.0,0.030000000000000027,1.0,1.0,1.0,1.0,0.96,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/AR_m-052-16_C40.png,1.0,1.0,1.0,0.8,1.0,0.99,1.0,1.0,1.0,1.0,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_vsoft_55.png,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,0.98,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_vsoft_164.png,0.0,0.0,0.0,0.24,1.0,0.99,1.0,1.0,1.0,1.0,0.98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/AR_w-039-14_C40.png,1.0,1.0,1.0,0.77,1.0,0.99,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_185.png,1.0,0.0,0.0,0.77,1.0,0.99,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_w-011-12.png,1.0,1.0,1.0,0.85,1.0,0.99,1.0,1.0,1.0,1.0,0.010000000000000009,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_103.png,1.0,1.0,0.0,0.44,1.0,0.99,1.0,0.0,0.0,0.0,0.97,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_509.png,1.0,1.0,0.0,0.07999999999999996,1.0,0.99,1.0,0.0,0.0,1.0,0.98,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/VSOFT_045.png,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_vsoft_275.png,0.0,1.0,0.0,0.87,1.0,0.99,1.0,1.0,1.0,1.0,0.59,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04320d286.jpg,0.0,0.0,1.0,0.93,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_46.png,1.0,0.0,0.0,0.26,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/Fall2002_04424d59.JPG,1.0,0.0,1.0,0.21,1.0,0.99,1.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04481d34.JPG,1.0,0.0,1.0,0.86,1.0,0.010000000000000009,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04256d130.jpg,1.0,0.0,1.0,0.61,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/PUT_00611015.JPG,1.0,1.0,1.0,0.8,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_239.png,1.0,1.0,0.0,0.08999999999999997,1.0,0.99,1.0,1.0,1.0,1.0,0.49,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_66.png,1.0,0.0,0.0,0.26,1.0,0.010000000000000009,1.0,1.0,1.0,0.0,0.99,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_m-041-1.png,1.0,0.0,1.0,0.74,1.0,0.99,1.0,0.0,0.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/Fall2003_04840d34.jpg,1.0,1.0,0.0,0.26,1.0,0.99,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_02463d184_px_4.png,1.0,1.0,1.0,0.86,1.0,0.99,1.0,1.0,1.0,1.0,0.76,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04932d30.jpg,1.0,1.0,0.0,0.20999999999999996,1.0,0.99,1.0,1.0,1.0,1.0,0.94,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_762.png,1.0,1.0,1.0,0.91,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_m-059-21.png,1.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04315d72.jpg,0.0,0.0,0.0,0.5700000000000001,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_1169.png,1.0,0.0,1.0,0.5,1.0,0.99,1.0,1.0,1.0,1.0,0.89,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_13.png,1.0,0.0,1.0,0.85,1.0,0.99,1.0,0.0,0.0,1.0,0.98,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_185.png,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,0.96,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_20.png,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.98,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/VSOFT_217.png,0.0,0.0,0.0,0.88,1.0,0.99,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_315.png,1.0,0.0,0.0,0.86,1.0,0.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_181.png,1.0,1.0,0.0,0.07999999999999996,1.0,0.99,1.0,1.0,0.0,1.0,0.98,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_297.png,1.0,1.0,0.0,0.07999999999999996,1.0,0.99,1.0,1.0,1.0,1.0,0.66,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_m-058-12.png,0.0,0.0,0.0,0.19,1.0,0.99,1.0,1.0,0.0,0.0,0.35,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_m-061-15.png,0.0,1.0,1.0,0.6,1.0,0.99,1.0,0.0,1.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04225d243.jpg,1.0,0.0,0.0,0.25,1.0,0.13,1.0,1.0,1.0,1.0,0.97,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_344.png,1.0,1.0,1.0,0.94,1.0,0.020000000000000018,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_m-044-25.png,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04320d97.jpg,0.0,0.0,1.0,0.79,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_78.png,1.0,0.0,1.0,0.91,1.0,0.010000000000000009,1.0,1.0,1.0,1.0,0.64,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/AR_m-067-15_C40.png,0.0,1.0,1.0,0.94,1.0,0.99,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_742.png,1.0,0.0,0.0,0.13,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04301d163.jpg,1.0,0.0,1.0,0.85,1.0,0.99,1.0,1.0,1.0,1.0,0.92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_0_PX5.png,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.61,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_398.png,1.0,1.0,0.0,0.14,1.0,0.99,1.0,1.0,1.0,1.0,0.48,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_231.png,1.0,1.0,1.0,0.89,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/PUT_00435007.JPG,1.0,0.0,0.0,0.58,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_1206.png,0.0,0.0,0.0,0.62,1.0,0.99,1.0,1.0,1.0,1.0,0.93,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_1175.png,1.0,1.0,1.0,0.72,1.0,0.99,1.0,0.0,1.0,1.0,0.83,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_108.png,1.0,0.0,0.0,0.74,1.0,0.010000000000000009,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_472.png,1.0,1.0,0.0,0.26,1.0,0.99,1.0,1.0,0.0,0.0,0.98,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04782d40.jpg,0.0,0.0,0.0,0.84,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_vsoft_298.png,1.0,0.0,0.0,0.28,1.0,0.030000000000000027,1.0,1.0,0.0,1.0,0.99,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_m-005-21.png,1.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.98,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_vsoft_217.png,1.0,0.0,0.0,0.22999999999999998,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_760.png,1.0,0.0,0.0,0.75,1.0,0.99,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_m-076-24.png,0.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.040000000000000036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_1163.png,1.0,1.0,1.0,0.89,1.0,0.010000000000000009,1.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_w-016-1.png,1.0,1.0,1.0,0.93,1.0,0.99,1.0,1.0,0.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/AR_FDB_m-066-5.png,1.0,1.0,1.0,0.96,1.0,0.99,1.0,1.0,1.0,1.0,0.99,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04577d306_px_6.png,1.0,0.0,1.0,0.92,1.0,0.040000000000000036,1.0,1.0,1.0,1.0,0.98,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04916d74.jpg,1.0,1.0,1.0,0.69,1.0,0.010000000000000009,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/Fall2003_04577d225.jpg,0.0,1.0,1.0,0.82,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04334d30.jpg,1.0,0.0,1.0,0.88,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04334d122.jpg,0.0,1.0,1.0,0.88,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04615d135.jpg,1.0,0.0,1.0,0.68,1.0,0.99,1.0,1.0,1.0,1.0,0.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_179.png,1.0,1.0,1.0,0.93,1.0,0.010000000000000009,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_vsoft_154.png,1.0,1.0,1.0,0.86,1.0,0.99,1.0,0.0,0.0,0.0,0.81,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/PUT_00405009_PX6.png,1.0,1.0,0.0,0.84,1.0,0.99,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_953.png,0.0,0.0,0.0,0.88,1.0,0.010000000000000009,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_1049.png,1.0,0.0,1.0,0.92,1.0,0.99,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_vsoft_5.png,1.0,0.0,0.0,0.13,1.0,0.010000000000000009,1.0,1.0,1.0,0.0,0.99,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/Fall2003_04662d68.jpg,1.0,0.0,0.0,0.13,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/AR_w-054-24.png,0.0,0.0,1.0,0.88,1.0,0.99,1.0,1.0,1.0,1.0,0.21999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_1130.png,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,0.88,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/VSOFT_297.png,0.0,1.0,1.0,0.88,1.0,0.99,1.0,1.0,1.0,1.0,0.09999999999999998,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_mit_57.png,1.0,0.0,1.0,0.84,1.0,0.99,1.0,0.0,1.0,1.0,0.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/visio_icao_expotec_82.png,1.0,1.0,1.0,0.82,1.0,0.010000000000000009,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04840d106.jpg,1.0,0.0,1.0,0.47,1.0,0.99,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04282d05.jpg,1.0,0.0,0.0,0.5,1.0,0.99,1.0,1.0,1.0,1.0,0.96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/validation/AR_w-050-4.png,0.0,0.0,0.0,0.06000000000000005,1.0,0.99,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04286d283.jpg,1.0,0.0,0.0,0.0,1.0,0.010000000000000009,0.0,0.0,0.0,1.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04217d199.jpg,0.0,0.0,1.0,0.87,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04286d37.jpg,0.0,1.0,1.0,0.88,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VSOFT,/home/guilherme/data1/Dropbox/Link to Desktop/Doutorado/Datasets/icao_dataset/train/FRGC_04509d295.jpg,0.0,0.0,0.0,0.55,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
